id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,displacementReason,numberMales,numberFemales,idpOriginAdmin1Name,idpOriginAdmin1Pcode,assessmentType
45588,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,1604,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
34787,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,25899,2024-11-13T00:00:00,2024,11,62,Conflict,,,Mount Lebanon,LB3,BA
33379,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,714,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
32586,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,3698,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
40489,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,375,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
40506,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,5751,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
35901,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,1231,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
35612,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,40951,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
36224,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,146,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
36590,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,6071,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
60020,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,187,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
58532,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,11169,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
61195,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,1203,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
62080,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,797,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
64831,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,599,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
65422,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,6930,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
67537,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,502,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
69384,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,4839,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
70385,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,613,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
69767,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,7,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
82985,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,16085,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
81961,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,4444,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
79376,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,7392,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
77534,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,70197,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
75764,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,78449,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
75596,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2723,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
75874,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,13260,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
76305,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,494,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
71419,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,23518,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
98504,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,1510,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
98593,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,499,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
98320,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,10732,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
97301,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,6204,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
97363,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,61817,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
92058,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,7165,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
92198,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,7874,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
95114,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,674,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
95451,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,32103,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
94348,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,12,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
87653,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2053,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
87594,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,494,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
86043,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,3170,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
85611,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,6127,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
85244,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,1326,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
89649,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,3620,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
89467,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,3821,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
106158,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,17846,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
106449,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,23277,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
109111,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2409,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
109849,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,62664,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
112040,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,5,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
111984,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,20563,2024-11-13T00:00:00,2024,11,62,Conflict,,,Mount Lebanon,LB3,BA
110661,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,3234,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
102402,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,411,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
99706,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,3166,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
133479,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,285,2024-11-13T00:00:00,2024,11,62,Conflict,,,Mount Lebanon,LB3,BA
132073,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,7244,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
132337,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2481,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
130544,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,5724,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
140285,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,1170,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
127900,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,20537,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
127364,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,46921,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
130087,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,210,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
129379,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,1597,2024-11-13T00:00:00,2024,11,62,Conflict,,,Mount Lebanon,LB3,BA
129367,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2773,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
128219,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,336,2024-11-13T00:00:00,2024,11,62,Conflict,,,Mount Lebanon,LB3,BA
124083,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2557,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
123757,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,98,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
122990,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,4057,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
123333,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,37066,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
120121,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,20400,2024-11-13T00:00:00,2024,11,62,Conflict,,,Mount Lebanon,LB3,BA
119712,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,135,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
119734,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,4093,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
113108,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,191,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
113601,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,815,2024-11-13T00:00:00,2024,11,62,Conflict,,,Mount Lebanon,LB3,BA
118332,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,1005,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
117055,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,210,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
116508,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,1414,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
116763,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,71286,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
117267,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,8089,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
118426,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,73788,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
117899,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,11201,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
118652,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,1292,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
113354,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,1296,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
115918,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,4247,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
122463,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,8818,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
123274,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,375,2024-11-17T00:00:00,2024,11,63,Conflict,,,Mount Lebanon,LB3,BA
123734,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,46798,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
126016,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,42741,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
124823,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,20799,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
128296,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,7075,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
128218,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,6713,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
127557,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,20104,2024-11-17T00:00:00,2024,11,63,Conflict,,,Mount Lebanon,LB3,BA
100342,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,5909,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
101311,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,1414,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
110349,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,630,2024-11-17T00:00:00,2024,11,63,Conflict,,,Mount Lebanon,LB3,BA
111659,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,500,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
109806,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2807,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
106197,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,256,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
107206,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,433,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
107207,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,7621,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
107975,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,1123,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
89424,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,47631,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
89452,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,10889,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
89969,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,3612,2024-11-17T00:00:00,2024,11,63,Conflict,,,Mount Lebanon,LB3,BA
91004,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,3483,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
91268,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,59610,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
85532,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,75,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
85434,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,3069,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
85710,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,11244,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
86415,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,108,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
87307,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,421,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
88103,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2728,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
94003,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,1081,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
72228,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,6110,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
74468,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,7578,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
74617,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,42,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
75131,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,783,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
77260,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,623,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
78983,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,135,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
78126,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,1002,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
79930,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,18868,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
81726,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,64,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
82132,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,23603,2024-11-17T00:00:00,2024,11,63,Conflict,,,Mount Lebanon,LB3,BA
82020,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,18480,2024-11-17T00:00:00,2024,11,63,Conflict,,,Mount Lebanon,LB3,BA
82173,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2396,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
83365,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,4977,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
70426,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,98,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
67059,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,5769,2024-11-17T00:00:00,2024,11,63,Conflict,,,Mount Lebanon,LB3,BA
67137,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,1475,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
62284,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,176,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
63454,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,23459,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
63110,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2379,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
60648,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,613,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
56439,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,165,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
59827,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,182,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
59733,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,1493,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
41320,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,35,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
32674,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2002,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
35411,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,13079,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
29955,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,9649,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
28996,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,11868,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
45096,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,184,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
42873,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2801,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
42705,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,583,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
44230,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,458,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
43328,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,1121,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
43689,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,11017,2024-11-17T00:00:00,2024,11,63,Conflict,,,Mount Lebanon,LB3,BA
48067,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,584,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
47380,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,3627,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
49872,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2795,2024-11-17T00:00:00,2024,11,63,Conflict,,,Bekaa,LB2,BA
52528,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,26913,2024-11-17T00:00:00,2024,11,63,Conflict,,,Mount Lebanon,LB3,BA
51767,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,150,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
53928,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2857,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
54571,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,1265,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
54710,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,21406,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
55218,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,494,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
6390,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,188,2024-11-17T00:00:00,2024,11,63,Conflict,,,Baalbek-El Hermel,LB8,BA
5285,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,5070,2024-11-17T00:00:00,2024,11,63,Conflict,,,South,LB6,BA
5124,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,6650,2024-11-17T00:00:00,2024,11,63,Conflict,,,El Nabatieh,LB4,BA
939,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,4883,2024-11-17T00:00:00,2024,11,63,Conflict,,,Beirut,LB1,BA
